Cliente,Fecha
cliente_15616,2025-07-31
cliente_51408,2025-07-31
cliente_15298,2025-07-31
cliente_60036,2025-07-31
cliente_12161,2025-07-31
cliente_31627,2025-07-31
cliente_38223,2025-07-31
cliente_39245,2025-07-31
cliente_25752,2025-07-31
cliente_59152,2025-07-31
cliente_83505,2025-07-31
cliente_46399,2025-07-31
cliente_5269,2025-07-31
cliente_1428,2025-07-31
cliente_64414,2025-07-31
cliente_34603,2025-07-31
cliente_84357,2025-07-31
cliente_76004,2025-07-31
cliente_64173,2025-07-31
cliente_79741,2025-07-31
cliente_76320,2025-07-31
cliente_29982,2025-07-31
cliente_63821,2025-07-31
cliente_77625,2025-07-31
cliente_26271,2025-07-31
cliente_61477,2025-07-31
cliente_61250,2025-07-31
cliente_73682,2025-07-31
cliente_52245,2025-07-31
cliente_43100,2025-07-31
cliente_66797,2025-07-31
cliente_82539,2025-07-31
cliente_20775,2025-07-31
cliente_38097,2025-07-31
cliente_60049,2025-07-31
cliente_39458,2025-07-31
cliente_51996,2025-07-31
cliente_10419,2025-07-31
cliente_19506,2025-07-31
cliente_47192,2025-07-31
cliente_52277,2025-07-31
cliente_38344,2025-07-31
cliente_33254,2025-07-31
cliente_4131,2025-07-31
cliente_68386,2025-07-31
cliente_35858,2025-07-31
cliente_47021,2025-07-31
cliente_15492,2025-07-31
cliente_6391,2025-07-31
cliente_13391,2025-07-31
cliente_27051,2025-07-31
cliente_56356,2025-07-31
cliente_78501,2025-07-31
cliente_53715,2025-07-31
cliente_34092,2025-07-31
cliente_86092,2025-07-31
cliente_48929,2025-07-31
cliente_13636,2025-07-31
cliente_18680,2025-07-31
cliente_2248,2025-07-31
cliente_49993,2025-07-31
cliente_38007,2025-07-31
cliente_53622,2025-07-31
cliente_19331,2025-07-31
cliente_40816,2025-07-31
cliente_76366,2025-07-31
cliente_28673,2025-07-31
cliente_45509,2025-07-31
cliente_1062,2025-07-31
cliente_81984,2025-07-31
cliente_67677,2025-07-31
cliente_76769,2025-07-31
cliente_28190,2025-07-31
cliente_50835,2025-07-31
cliente_22520,2025-07-31
cliente_26676,2025-07-31
cliente_33020,2025-07-31
cliente_78038,2025-07-31
cliente_24272,2025-07-31
cliente_4634,2025-07-31
cliente_16201,2025-07-31
cliente_56322,2025-07-31
cliente_67096,2025-07-31
cliente_49391,2025-07-31
cliente_27797,2025-07-31
cliente_18340,2025-07-31
cliente_58624,2025-07-31
cliente_55539,2025-07-31
cliente_73838,2025-07-31
cliente_76098,2025-07-31
cliente_58731,2025-07-31
cliente_60683,2025-07-31
cliente_45529,2025-07-31
cliente_82318,2025-07-31
cliente_39250,2025-07-31
cliente_42033,2025-07-31
cliente_43107,2025-07-31
cliente_41,2025-07-31
cliente_76942,2025-07-31
cliente_64304,2025-07-31
cliente_1880,2025-07-31
cliente_79581,2025-07-31
cliente_68421,2025-07-31
cliente_79778,2025-07-31
cliente_598,2025-07-31
cliente_83217,2025-07-31
cliente_14286,2025-07-31
cliente_9414,2025-07-31
cliente_66689,2025-07-31
cliente_7877,2025-07-31
cliente_66580,2025-07-31
cliente_17181,2025-07-31
cliente_74187,2025-07-31
cliente_54075,2025-07-31
cliente_70024,2025-07-31
cliente_12733,2025-07-31
cliente_3718,2025-07-31
cliente_40998,2025-07-31
cliente_83712,2025-07-31
cliente_64959,2025-07-31
cliente_86163,2025-07-31
cliente_39802,2025-07-31
cliente_58577,2025-07-31
cliente_52793,2025-07-31
cliente_28290,2025-07-31
cliente_57641,2025-07-31
cliente_34276,2025-07-31
cliente_14905,2025-07-31
cliente_31303,2025-07-31
cliente_74007,2025-07-31
cliente_57960,2025-07-31
cliente_12085,2025-07-31
cliente_50573,2025-07-31
cliente_56882,2025-07-31
cliente_52108,2025-07-31
cliente_9283,2025-07-31
cliente_21261,2025-07-31
cliente_24556,2025-07-31
cliente_65057,2025-07-31
cliente_39825,2025-07-31
cliente_37955,2025-07-31
cliente_7277,2025-07-31
cliente_63352,2025-07-31
cliente_63899,2025-07-31
cliente_8131,2025-07-31
cliente_35308,2025-07-31
cliente_9370,2025-07-31
cliente_17465,2025-07-31
cliente_72742,2025-07-31
cliente_81451,2025-07-31
cliente_70331,2025-07-31
cliente_46501,2025-07-31
cliente_15215,2025-07-31
cliente_22721,2025-07-31
cliente_14137,2025-07-31
cliente_1681,2025-07-31
cliente_9839,2025-07-31
cliente_34648,2025-07-31
cliente_83614,2025-07-31
cliente_23779,2025-07-31
cliente_11063,2025-07-31
cliente_15894,2025-07-31
cliente_40512,2025-07-31
cliente_69451,2025-07-31
cliente_36406,2025-07-31
cliente_75752,2025-07-31
cliente_33783,2025-07-31
cliente_57093,2025-07-31
cliente_27971,2025-07-31
cliente_77615,2025-07-31
cliente_82880,2025-07-31
cliente_21383,2025-07-31
cliente_36665,2025-07-31
cliente_48409,2025-07-31
cliente_66072,2025-07-31
cliente_55398,2025-07-31
cliente_52228,2025-07-31
cliente_85485,2025-07-31
cliente_16486,2025-07-31
cliente_25114,2025-07-31
cliente_52130,2025-07-31
cliente_60082,2025-07-31
cliente_55934,2025-07-31
cliente_45687,2025-07-31
cliente_59953,2025-07-31
cliente_85161,2025-07-31
cliente_45168,2025-07-31
cliente_59371,2025-07-31
cliente_10648,2025-07-31
cliente_53255,2025-07-31
cliente_64353,2025-07-31
cliente_9145,2025-07-31
cliente_27877,2025-07-31
cliente_60603,2025-07-31
cliente_21676,2025-07-31
cliente_70838,2025-07-31
cliente_8587,2025-07-31
cliente_83052,2025-07-31
cliente_69813,2025-07-31
cliente_65107,2025-07-31
cliente_27629,2025-07-31
cliente_81447,2025-07-31
cliente_48520,2025-07-31
cliente_21057,2025-07-31
cliente_82592,2025-07-31
cliente_15728,2025-07-31
cliente_80983,2025-07-31
cliente_79305,2025-07-31
cliente_23594,2025-07-31
cliente_49328,2025-07-31
cliente_34006,2025-07-31
cliente_10827,2025-07-31
cliente_71504,2025-07-31
cliente_2866,2025-07-31
cliente_44353,2025-07-31
cliente_13120,2025-07-31
cliente_34214,2025-07-31
cliente_46063,2025-07-31
cliente_78077,2025-07-31
cliente_54298,2025-07-31
cliente_69877,2025-07-31
cliente_7047,2025-07-31
cliente_7118,2025-07-31
cliente_6537,2025-07-31
cliente_36980,2025-07-31
cliente_61560,2025-07-31
cliente_57810,2025-07-31
cliente_9680,2025-07-31
cliente_8474,2025-07-31
cliente_17207,2025-07-31
cliente_28976,2025-07-31
cliente_82472,2025-07-31
cliente_22846,2025-07-31
cliente_17503,2025-07-31
cliente_78932,2025-07-31
cliente_8850,2025-07-31
cliente_31472,2025-07-31
cliente_14105,2025-07-31
cliente_84125,2025-07-31
cliente_2784,2025-07-31
cliente_47415,2025-07-31
cliente_47664,2025-07-31
cliente_38063,2025-07-31
cliente_69232,2025-07-31
cliente_32189,2025-07-31
cliente_61200,2025-07-31
cliente_50964,2025-07-31
cliente_10581,2025-07-31
cliente_77219,2025-07-31
cliente_11395,2025-07-31
cliente_19210,2025-07-31
cliente_47011,2025-07-31
cliente_15470,2025-07-31
cliente_77548,2025-07-31
cliente_84185,2025-07-31
cliente_73316,2025-07-31
cliente_50801,2025-07-31
cliente_27698,2025-07-31
cliente_74880,2025-07-31
cliente_28010,2025-07-31
cliente_53935,2025-07-31
cliente_57528,2025-07-31
cliente_84879,2025-07-31
cliente_67525,2025-07-31
cliente_44538,2025-07-31
cliente_40376,2025-07-31
cliente_41036,2025-07-31
cliente_77278,2025-07-31
cliente_73236,2025-07-31
cliente_54579,2025-07-31
cliente_63750,2025-07-31
cliente_36923,2025-07-31
cliente_30352,2025-07-31
cliente_14627,2025-07-31
cliente_11445,2025-07-31
cliente_65731,2025-07-31
cliente_37415,2025-07-31
cliente_86146,2025-07-31
cliente_58788,2025-07-31
cliente_3315,2025-07-31
cliente_19015,2025-07-31
cliente_4884,2025-07-31
cliente_58767,2025-07-31
cliente_75385,2025-07-31
cliente_40241,2025-07-31
cliente_48406,2025-07-31
cliente_55225,2025-07-31
cliente_7481,2025-07-31
cliente_14126,2025-07-31
cliente_85482,2025-07-31
cliente_78583,2025-07-31
cliente_63479,2025-07-31
cliente_6358,2025-07-31
cliente_9160,2025-07-31
cliente_30824,2025-07-31
cliente_25390,2025-07-31
cliente_22048,2025-07-31
cliente_56262,2025-07-31
cliente_25282,2025-07-31
cliente_28497,2025-07-31
cliente_40000,2025-07-31
cliente_6490,2025-07-31
cliente_77339,2025-07-31
cliente_15656,2025-07-31
cliente_53426,2025-07-31
cliente_25777,2025-07-31
cliente_84046,2025-07-31
cliente_4538,2025-07-31
cliente_13543,2025-07-31
cliente_7701,2025-07-31
cliente_20662,2025-07-31
cliente_62833,2025-07-31
cliente_19934,2025-07-31
cliente_12774,2025-07-31
cliente_79755,2025-07-31
cliente_31581,2025-07-31
cliente_27385,2025-07-31
cliente_83269,2025-07-31
cliente_24561,2025-07-31
cliente_65251,2025-07-31
cliente_66745,2025-07-31
cliente_19504,2025-07-31
cliente_22759,2025-07-31
cliente_25539,2025-07-31
cliente_32265,2025-07-31
cliente_33195,2025-07-31
cliente_56744,2025-07-31
cliente_31614,2025-07-31
cliente_1804,2025-07-31
cliente_21271,2025-07-31
cliente_23733,2025-07-31
cliente_77679,2025-07-31
cliente_13098,2025-07-31
cliente_79398,2025-07-31
cliente_77373,2025-07-31
cliente_64128,2025-07-31
cliente_41577,2025-07-31
cliente_67520,2025-07-31
cliente_20840,2025-07-31
cliente_65317,2025-07-31
cliente_50866,2025-07-31
cliente_80240,2025-07-31
cliente_51428,2025-07-31
cliente_68034,2025-07-31
cliente_67425,2025-07-31
cliente_24908,2025-07-31
cliente_71504,2025-07-31
cliente_73208,2025-07-31
cliente_19271,2025-07-31
cliente_26718,2025-07-31
cliente_8399,2025-07-31
cliente_26908,2025-07-31
cliente_22507,2025-07-31
cliente_42606,2025-07-31
cliente_34202,2025-07-31
cliente_76,2025-07-31
cliente_8017,2025-07-31
cliente_71965,2025-07-31
cliente_53374,2025-07-31
cliente_83191,2025-07-31
cliente_14490,2025-07-31
cliente_69426,2025-07-31
cliente_9388,2025-07-31
cliente_73758,2025-07-31
cliente_8571,2025-07-31
cliente_82383,2025-07-31
cliente_17049,2025-07-31
cliente_4858,2025-07-31
cliente_71595,2025-07-31
cliente_73980,2025-07-31
cliente_48552,2025-07-31
cliente_80711,2025-07-31
cliente_8867,2025-07-31
cliente_29119,2025-07-31
cliente_33363,2025-07-31
cliente_85978,2025-07-31
cliente_45088,2025-07-31
cliente_71565,2025-07-31
cliente_31717,2025-07-31
cliente_40159,2025-07-31
cliente_68554,2025-07-31
cliente_67055,2025-07-31
cliente_17745,2025-07-31
cliente_85411,2025-07-31
cliente_82313,2025-07-31
cliente_14080,2025-07-31
cliente_16971,2025-07-31
cliente_79310,2025-07-31
cliente_74576,2025-07-31
cliente_58658,2025-07-31
cliente_4579,2025-07-31
cliente_6649,2025-07-31
cliente_34172,2025-07-31
cliente_7832,2025-07-31
cliente_77786,2025-07-31
cliente_18580,2025-07-31
cliente_25738,2025-07-31
cliente_76096,2025-07-31
cliente_52739,2025-07-31
cliente_29504,2025-07-31
cliente_58129,2025-07-31
cliente_74702,2025-07-31
cliente_68192,2025-07-31
cliente_17309,2025-07-31
cliente_73398,2025-07-31
cliente_39740,2025-07-31
cliente_987,2025-07-31
cliente_15999,2025-07-31
cliente_77943,2025-07-31
cliente_33348,2025-07-31
cliente_22142,2025-07-31
cliente_60550,2025-07-31
cliente_41874,2025-07-31
cliente_74346,2025-07-31
cliente_9565,2025-07-31
cliente_28505,2025-07-31
cliente_1205,2025-07-31
cliente_28805,2025-07-31
cliente_68470,2025-07-31
cliente_78723,2025-07-31
cliente_56272,2025-07-31
cliente_16245,2025-07-31
cliente_17144,2025-07-31
cliente_34931,2025-07-31
cliente_6286,2025-07-31
cliente_42703,2025-07-31
cliente_9868,2025-07-31
cliente_84998,2025-07-31
cliente_76064,2025-07-31
cliente_36882,2025-07-31
cliente_5533,2025-07-31
cliente_8096,2025-07-31
cliente_69655,2025-07-31
cliente_78871,2025-07-31
cliente_37968,2025-07-31
cliente_18219,2025-07-31
cliente_46020,2025-07-31
cliente_9605,2025-07-31
cliente_42636,2025-07-31
cliente_32812,2025-07-31
cliente_34100,2025-07-31
cliente_55980,2025-07-31
cliente_59571,2025-07-31
cliente_29473,2025-07-31
cliente_76249,2025-07-31
cliente_8086,2025-07-31
cliente_34418,2025-07-31
cliente_5721,2025-07-31
cliente_22155,2025-07-31
cliente_32250,2025-07-31
cliente_27274,2025-07-31
cliente_24070,2025-07-31
cliente_40283,2025-07-31
cliente_47808,2025-07-31
cliente_50590,2025-07-31
cliente_85275,2025-07-31
cliente_16379,2025-07-31
cliente_29082,2025-07-31
cliente_2265,2025-07-31
cliente_55705,2025-07-31
cliente_46622,2025-07-31
cliente_57125,2025-07-31
cliente_74309,2025-07-31
cliente_74129,2025-07-31
cliente_59686,2025-07-31
cliente_66816,2025-07-31
cliente_56814,2025-07-31
cliente_37361,2025-07-31
cliente_20226,2025-07-31
cliente_43609,2025-07-31
cliente_59313,2025-07-31
cliente_62730,2025-07-31
cliente_81022,2025-07-31
cliente_65826,2025-07-31
cliente_10737,2025-07-31
cliente_54498,2025-07-31
cliente_77111,2025-07-31
cliente_74809,2025-07-31
cliente_48649,2025-07-31
cliente_82878,2025-07-31
cliente_9876,2025-07-31
cliente_793,2025-07-31
cliente_59002,2025-07-31
cliente_43566,2025-07-31
cliente_27288,2025-07-31
cliente_28044,2025-07-31
cliente_21260,2025-07-31
cliente_47629,2025-07-31
cliente_47550,2025-07-31
cliente_20478,2025-07-31
cliente_75879,2025-07-31
cliente_24956,2025-07-31
cliente_13387,2025-07-31
cliente_7072,2025-07-31
cliente_62882,2025-07-31
cliente_29412,2025-07-31
cliente_64905,2025-07-31
cliente_64537,2025-07-31
cliente_67597,2025-07-31
cliente_75217,2025-07-31
cliente_41310,2025-07-31
cliente_42251,2025-07-31
cliente_58753,2025-07-31
cliente_191,2025-07-31
cliente_12880,2025-07-31
cliente_30777,2025-07-31
cliente_57503,2025-07-31
cliente_39257,2025-07-31
cliente_21308,2025-07-31
cliente_73159,2025-07-31
cliente_25145,2025-07-31
cliente_11394,2025-07-31
cliente_19063,2025-07-31
cliente_59556,2025-07-31
cliente_11896,2025-07-31
cliente_78216,2025-07-31
cliente_65215,2025-07-31
cliente_2706,2025-07-31
cliente_19677,2025-07-31
cliente_4219,2025-07-31
cliente_82430,2025-07-31
cliente_19614,2025-07-31
cliente_24286,2025-07-31
cliente_76645,2025-07-31
cliente_30104,2025-07-31
cliente_50984,2025-07-31
cliente_9764,2025-07-31
cliente_45527,2025-07-31
cliente_24442,2025-07-31
cliente_70699,2025-07-31
cliente_59128,2025-07-31
cliente_3182,2025-07-31
cliente_43784,2025-07-31
cliente_28129,2025-07-31
cliente_76402,2025-07-31
cliente_27028,2025-07-31
cliente_67627,2025-07-31
cliente_46956,2025-07-31
cliente_13093,2025-07-31
cliente_12978,2025-07-31
cliente_55184,2025-07-31
cliente_58422,2025-07-31
cliente_40810,2025-07-31
cliente_78490,2025-07-31
cliente_11403,2025-07-31
cliente_20062,2025-07-31
cliente_79885,2025-07-31
cliente_23100,2025-07-31
cliente_78545,2025-07-31
cliente_9633,2025-07-31
cliente_70114,2025-07-31
cliente_66350,2025-07-31
cliente_26139,2025-07-31
cliente_34511,2025-07-31
cliente_57460,2025-07-31
cliente_32272,2025-07-31
cliente_60888,2025-07-31
cliente_27802,2025-07-31
cliente_63788,2025-07-31
cliente_69324,2025-07-31
cliente_79110,2025-07-31
cliente_54892,2025-07-31
cliente_17334,2025-07-31
cliente_41782,2025-07-31
cliente_22,2025-07-31
cliente_44090,2025-07-31
cliente_48856,2025-07-31
cliente_53768,2025-07-31
cliente_36260,2025-07-31
cliente_51213,2025-07-31
cliente_15599,2025-07-31
cliente_10157,2025-07-31
cliente_15440,2025-07-31
cliente_46176,2025-07-31
cliente_56739,2025-07-31
cliente_49937,2025-07-31
cliente_78236,2025-07-31
cliente_72908,2025-07-31
cliente_55486,2025-07-31
cliente_75262,2025-07-31
cliente_17165,2025-07-31
cliente_22362,2025-07-31
cliente_57601,2025-07-31
cliente_2827,2025-07-31
cliente_29069,2025-07-31
cliente_28801,2025-07-31
cliente_44838,2025-07-31
cliente_69063,2025-07-31
cliente_23851,2025-07-31
cliente_23012,2025-07-31
cliente_1577,2025-07-31
cliente_3320,2025-07-31
cliente_23014,2025-07-31
cliente_31951,2025-07-31
cliente_48888,2025-07-31
cliente_71828,2025-07-31
cliente_31370,2025-07-31
cliente_14289,2025-07-31
cliente_84093,2025-07-31
cliente_80419,2025-07-31
cliente_31002,2025-07-31
cliente_41719,2025-07-31
cliente_24048,2025-07-31
cliente_63848,2025-07-31
cliente_42004,2025-07-31
cliente_55048,2025-07-31
cliente_85483,2025-07-31
cliente_26129,2025-07-31
cliente_40551,2025-07-31
cliente_14300,2025-07-31
cliente_47728,2025-07-31
cliente_63900,2025-07-31
cliente_63846,2025-07-31
cliente_1948,2025-07-31
cliente_36806,2025-07-31
cliente_41806,2025-07-31
cliente_54922,2025-07-31
cliente_67982,2025-07-31
cliente_3692,2025-07-31
cliente_72078,2025-07-31
cliente_68741,2025-07-31
cliente_59150,2025-07-31
cliente_68771,2025-07-31
cliente_17418,2025-07-31
cliente_33538,2025-07-31
cliente_38515,2025-07-31
cliente_66547,2025-07-31
cliente_34650,2025-07-31
cliente_59010,2025-07-31
cliente_52312,2025-07-31
cliente_37963,2025-07-31
cliente_8151,2025-07-31
cliente_27507,2025-07-31
cliente_64279,2025-07-31
cliente_1795,2025-07-31
cliente_35229,2025-07-31
cliente_1055,2025-07-31
cliente_62714,2025-07-31
cliente_55703,2025-07-31
cliente_50711,2025-07-31
cliente_76653,2025-07-31
cliente_69477,2025-07-31
cliente_71369,2025-07-31
cliente_44929,2025-07-31
cliente_58671,2025-07-31
cliente_4307,2025-07-31
cliente_37418,2025-07-31
cliente_47606,2025-07-31
cliente_78771,2025-07-31
cliente_64810,2025-07-31
cliente_77939,2025-07-31
cliente_76909,2025-07-31
cliente_31586,2025-07-31
cliente_6126,2025-07-31
cliente_57536,2025-07-31
cliente_47868,2025-07-31
cliente_15767,2025-07-31
cliente_30491,2025-07-31
cliente_41529,2025-07-31
cliente_16854,2025-07-31
cliente_22729,2025-07-31
cliente_66661,2025-07-31
cliente_85799,2025-07-31
cliente_8799,2025-07-31
cliente_52134,2025-08-01
cliente_2821,2025-08-01
cliente_78064,2025-08-01
cliente_66430,2025-08-01
cliente_966,2025-08-01
cliente_75470,2025-08-01
cliente_31911,2025-08-01
cliente_13859,2025-08-01
cliente_63888,2025-08-01
cliente_16775,2025-08-01
cliente_25376,2025-08-01
cliente_25021,2025-08-01
cliente_35005,2025-08-01
cliente_24860,2025-08-01
cliente_81196,2025-08-01
cliente_67746,2025-08-01
cliente_43712,2025-08-01
cliente_83303,2025-08-01
cliente_44110,2025-08-01
cliente_54016,2025-08-01
cliente_81618,2025-08-01
cliente_67359,2025-08-01
cliente_65186,2025-08-01
cliente_16870,2025-08-01
cliente_69559,2025-08-01
cliente_12585,2025-08-01
cliente_54464,2025-08-01
cliente_25622,2025-08-01
cliente_76712,2025-08-01
cliente_41792,2025-08-01
cliente_41467,2025-08-01
cliente_76152,2025-08-01
cliente_53854,2025-08-01
cliente_79204,2025-08-01
cliente_1839,2025-08-01
cliente_77212,2025-08-01
cliente_59321,2025-08-01
cliente_23315,2025-08-01
cliente_19459,2025-08-01
cliente_536,2025-08-01
cliente_22440,2025-08-01
cliente_71411,2025-08-01
cliente_43826,2025-08-01
cliente_72316,2025-08-01
cliente_79036,2025-08-01
cliente_48846,2025-08-01
cliente_68794,2025-08-01
cliente_20444,2025-08-01
cliente_50028,2025-08-01
cliente_28888,2025-08-01
cliente_29069,2025-08-01
cliente_23968,2025-08-01
cliente_48086,2025-08-01
cliente_77454,2025-08-01
cliente_40889,2025-08-01
cliente_46955,2025-08-01
cliente_31684,2025-08-01
cliente_78864,2025-08-01
cliente_36699,2025-08-01
cliente_72769,2025-08-01
cliente_68353,2025-08-01
cliente_63523,2025-08-01
cliente_63198,2025-08-01
cliente_36079,2025-08-01
cliente_34245,2025-08-01
cliente_62799,2025-08-01
cliente_47480,2025-08-01
cliente_66845,2025-08-01
cliente_60887,2025-08-01
cliente_26141,2025-08-01
cliente_20831,2025-08-01
cliente_455,2025-08-01
cliente_56232,2025-08-01
cliente_19249,2025-08-01
cliente_50816,2025-08-01
cliente_4837,2025-08-01
cliente_73597,2025-08-01
cliente_61849,2025-08-01
cliente_35318,2025-08-01
cliente_63895,2025-08-01
cliente_16723,2025-08-01
cliente_66097,2025-08-01
cliente_73284,2025-08-01
cliente_42157,2025-08-01
cliente_45063,2025-08-01
cliente_40658,2025-08-01
cliente_79086,2025-08-01
cliente_71252,2025-08-01
cliente_18522,2025-08-01
cliente_52323,2025-08-01
cliente_75530,2025-08-01
cliente_62158,2025-08-01
cliente_64058,2025-08-01
cliente_33633,2025-08-01
cliente_79540,2025-08-01
cliente_53248,2025-08-01
cliente_36013,2025-08-01
cliente_42886,2025-08-01
cliente_83598,2025-08-01
cliente_26602,2025-08-01
cliente_66419,2025-08-01
cliente_84729,2025-08-01
cliente_11009,2025-08-01
cliente_85001,2025-08-01
cliente_32387,2025-08-01
cliente_29006,2025-08-01
cliente_25392,2025-08-01
cliente_49786,2025-08-01
cliente_72711,2025-08-01
cliente_37316,2025-08-01
cliente_2739,2025-08-01
cliente_59558,2025-08-01
cliente_33210,2025-08-01
cliente_57783,2025-08-01
cliente_31133,2025-08-01
cliente_78105,2025-08-01
cliente_20310,2025-08-01
cliente_48954,2025-08-01
cliente_65875,2025-08-01
cliente_79712,2025-08-01
cliente_56455,2025-08-01
cliente_10372,2025-08-01
cliente_21479,2025-08-01
cliente_86043,2025-08-01
cliente_22709,2025-08-01
cliente_11461,2025-08-01
cliente_80703,2025-08-01
cliente_60805,2025-08-01
cliente_85591,2025-08-01
cliente_59035,2025-08-01
cliente_47051,2025-08-01
cliente_38363,2025-08-01
cliente_3692,2025-08-01
cliente_11801,2025-08-01
cliente_42759,2025-08-01
cliente_39405,2025-08-01
cliente_57699,2025-08-01
cliente_52057,2025-08-01
cliente_57616,2025-08-01
cliente_29307,2025-08-01
cliente_6739,2025-08-01
cliente_67987,2025-08-01
cliente_78071,2025-08-01
cliente_34529,2025-08-01
cliente_48453,2025-08-01
cliente_63835,2025-08-01
